player_id,player_name,team_name,position_name,round,value,total_points,cum_points
156,Jack Butland,Crystal Palace,GKP,23,44,0,14
156,Jack Butland,Crystal Palace,GKP,24,44,0,14
156,Jack Butland,Crystal Palace,GKP,25,44,0,14
156,Jack Butland,Crystal Palace,GKP,26,44,1,15
156,Jack Butland,Crystal Palace,GKP,26,44,2,17
156,Jack Butland,Crystal Palace,GKP,27,44,2,19
156,Jack Butland,Crystal Palace,GKP,28,44,0,19
156,Jack Butland,Crystal Palace,GKP,29,44,0,19
156,Jack Butland,Crystal Palace,GKP,31,44,0,19
156,Jack Butland,Crystal Palace,GKP,32,44,0,19
156,Jack Butland,Crystal Palace,GKP,33,44,0,19
156,Jack Butland,Crystal Palace,GKP,34,44,0,19
156,Jack Butland,Crystal Palace,GKP,35,44,0,19
156,Jack Butland,Crystal Palace,GKP,36,44,6,25
156,Jack Butland,Crystal Palace,GKP,37,44,3,28
156,Jack Butland,Crystal Palace,GKP,37,44,2,30
156,Jack Butland,Crystal Palace,GKP,38,44,0,30
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,1,55,12,12
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,2,55,-1,11
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,3,55,4,15
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,4,55,0,15
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,5,55,1,16
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,6,55,0,16
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,7,55,0,16
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,8,54,1,17
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,9,54,2,19
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,10,54,0,19
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,11,54,2,21
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,12,53,0,21
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,13,53,0,21
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,14,53,0,21
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,15,53,0,21
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,16,52,0,21
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,19,52,0,21
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,20,52,0,21
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,22,52,0,21
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,23,52,0,21
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,24,52,0,21
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,25,52,6,27
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,26,52,0,27
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,27,52,1,28
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,28,52,0,28
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,29,52,1,29
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,30,52,0,29
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,31,52,0,29
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,32,52,0,29
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,33,52,0,29
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,33,52,2,31
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,34,52,0,31
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,35,52,0,31
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,36,52,0,31
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,36,52,0,31
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,37,52,0,31
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,37,52,0,31
207,Ricardo Domingos Barbosa Pereira,Leicester,DEF,38,52,4,35
281,Marcus Rashford,Man Utd,MID,1,95,0,0
281,Marcus Rashford,Man Utd,MID,2,95,0,0
281,Marcus Rashford,Man Utd,MID,3,94,0,0
281,Marcus Rashford,Man Utd,MID,4,94,0,0
281,Marcus Rashford,Man Utd,MID,5,94,0,0
281,Marcus Rashford,Man Utd,MID,6,94,0,0
281,Marcus Rashford,Man Utd,MID,7,94,0,0
281,Marcus Rashford,Man Utd,MID,8,94,6,6
281,Marcus Rashford,Man Utd,MID,9,94,2,8
281,Marcus Rashford,Man Utd,MID,10,94,6,14
281,Marcus Rashford,Man Utd,MID,11,94,1,15
281,Marcus Rashford,Man Utd,MID,12,94,1,16
281,Marcus Rashford,Man Utd,MID,13,94,1,17
281,Marcus Rashford,Man Utd,MID,14,94,5,22
281,Marcus Rashford,Man Utd,MID,15,94,3,25
281,Marcus Rashford,Man Utd,MID,16,94,3,28
281,Marcus Rashford,Man Utd,MID,19,94,2,30
281,Marcus Rashford,Man Utd,MID,20,94,0,30
281,Marcus Rashford,Man Utd,MID,21,94,1,31
281,Marcus Rashford,Man Utd,MID,22,94,0,31
281,Marcus Rashford,Man Utd,MID,22,94,6,37
281,Marcus Rashford,Man Utd,MID,23,94,6,43
281,Marcus Rashford,Man Utd,MID,24,94,2,45
281,Marcus Rashford,Man Utd,MID,25,94,4,49
281,Marcus Rashford,Man Utd,MID,25,94,1,50
281,Marcus Rashford,Man Utd,MID,26,94,0,50
281,Marcus Rashford,Man Utd,MID,27,94,1,51
281,Marcus Rashford,Man Utd,MID,28,94,1,52
281,Marcus Rashford,Man Utd,MID,29,94,2,54
281,Marcus Rashford,Man Utd,MID,31,94,1,55
281,Marcus Rashford,Man Utd,MID,32,94,2,57
281,Marcus Rashford,Man Utd,MID,33,94,1,58
281,Marcus Rashford,Man Utd,MID,33,94,2,60
281,Marcus Rashford,Man Utd,MID,34,94,1,61
281,Marcus Rashford,Man Utd,MID,34,94,2,63
281,Marcus Rashford,Man Utd,MID,35,94,0,63
281,Marcus Rashford,Man Utd,MID,36,94,0,63
281,Marcus Rashford,Man Utd,MID,38,94,0,63
400,Jeremy Ngakia,Watford,DEF,1,45,0,0
400,Jeremy Ngakia,Watford,DEF,2,45,0,0
400,Jeremy Ngakia,Watford,DEF,3,44,1,1
400,Jeremy Ngakia,Watford,DEF,4,44,1,2
400,Jeremy Ngakia,Watford,DEF,5,44,1,3
400,Jeremy Ngakia,Watford,DEF,6,44,1,4
400,Jeremy Ngakia,Watford,DEF,7,44,0,4
400,Jeremy Ngakia,Watford,DEF,8,44,1,5
400,Jeremy Ngakia,Watford,DEF,9,44,1,6
400,Jeremy Ngakia,Watford,DEF,10,44,2,8
400,Jeremy Ngakia,Watford,DEF,11,43,0,8
400,Jeremy Ngakia,Watford,DEF,12,43,0,8
400,Jeremy Ngakia,Watford,DEF,13,43,0,8
400,Jeremy Ngakia,Watford,DEF,14,43,1,9
400,Jeremy Ngakia,Watford,DEF,15,43,1,10
400,Jeremy Ngakia,Watford,DEF,16,43,1,11
400,Jeremy Ngakia,Watford,DEF,20,43,0,11
400,Jeremy Ngakia,Watford,DEF,21,43,0,11
400,Jeremy Ngakia,Watford,DEF,22,43,2,13
400,Jeremy Ngakia,Watford,DEF,23,43,0,13
400,Jeremy Ngakia,Watford,DEF,23,43,0,13
400,Jeremy Ngakia,Watford,DEF,24,43,1,14
400,Jeremy Ngakia,Watford,DEF,25,43,0,14
400,Jeremy Ngakia,Watford,DEF,26,43,0,14
400,Jeremy Ngakia,Watford,DEF,26,43,0,14
400,Jeremy Ngakia,Watford,DEF,27,43,6,20
400,Jeremy Ngakia,Watford,DEF,28,43,0,20
400,Jeremy Ngakia,Watford,DEF,28,43,0,20
400,Jeremy Ngakia,Watford,DEF,29,43,0,20
400,Jeremy Ngakia,Watford,DEF,31,42,0,20
400,Jeremy Ngakia,Watford,DEF,32,42,0,20
400,Jeremy Ngakia,Watford,DEF,33,42,0,20
400,Jeremy Ngakia,Watford,DEF,34,42,0,20
400,Jeremy Ngakia,Watford,DEF,35,42,0,20
400,Jeremy Ngakia,Watford,DEF,36,42,0,20
400,Jeremy Ngakia,Watford,DEF,36,42,8,28
400,Jeremy Ngakia,Watford,DEF,37,42,0,28
400,Jeremy Ngakia,Watford,DEF,38,42,0,28
478,Albert Sambi Lokonga,Arsenal,MID,1,50,2,2
478,Albert Sambi Lokonga,Arsenal,MID,2,50,1,3
478,Albert Sambi Lokonga,Arsenal,MID,3,50,0,3
478,Albert Sambi Lokonga,Arsenal,MID,4,50,3,6
478,Albert Sambi Lokonga,Arsenal,MID,5,50,1,7
478,Albert Sambi Lokonga,Arsenal,MID,6,49,0,7
478,Albert Sambi Lokonga,Arsenal,MID,7,49,3,10
478,Albert Sambi Lokonga,Arsenal,MID,8,49,1,11
478,Albert Sambi Lokonga,Arsenal,MID,9,49,2,13
478,Albert Sambi Lokonga,Arsenal,MID,10,48,3,16
478,Albert Sambi Lokonga,Arsenal,MID,11,48,2,18
478,Albert Sambi Lokonga,Arsenal,MID,12,48,1,19
478,Albert Sambi Lokonga,Arsenal,MID,13,48,3,22
478,Albert Sambi Lokonga,Arsenal,MID,14,48,0,22
478,Albert Sambi Lokonga,Arsenal,MID,15,48,0,22
478,Albert Sambi Lokonga,Arsenal,MID,16,48,1,23
478,Albert Sambi Lokonga,Arsenal,MID,17,48,0,23
478,Albert Sambi Lokonga,Arsenal,MID,18,48,0,23
478,Albert Sambi Lokonga,Arsenal,MID,19,48,0,23
478,Albert Sambi Lokonga,Arsenal,MID,21,48,0,23
478,Albert Sambi Lokonga,Arsenal,MID,23,48,3,26
478,Albert Sambi Lokonga,Arsenal,MID,24,48,0,26
478,Albert Sambi Lokonga,Arsenal,MID,26,48,0,26
478,Albert Sambi Lokonga,Arsenal,MID,26,48,0,26
478,Albert Sambi Lokonga,Arsenal,MID,28,48,0,26
478,Albert Sambi Lokonga,Arsenal,MID,29,48,0,26
478,Albert Sambi Lokonga,Arsenal,MID,29,48,0,26
478,Albert Sambi Lokonga,Arsenal,MID,30,48,0,26
478,Albert Sambi Lokonga,Arsenal,MID,31,48,1,27
478,Albert Sambi Lokonga,Arsenal,MID,32,48,1,28
478,Albert Sambi Lokonga,Arsenal,MID,33,48,2,30
478,Albert Sambi Lokonga,Arsenal,MID,33,48,0,30
478,Albert Sambi Lokonga,Arsenal,MID,34,48,0,30
478,Albert Sambi Lokonga,Arsenal,MID,35,48,1,31
478,Albert Sambi Lokonga,Arsenal,MID,36,48,0,31
478,Albert Sambi Lokonga,Arsenal,MID,36,48,0,31
478,Albert Sambi Lokonga,Arsenal,MID,37,48,0,31
478,Albert Sambi Lokonga,Arsenal,MID,38,48,1,32
417,Arthur Masuaku,West Ham,DEF,1,45,0,0
417,Arthur Masuaku,West Ham,DEF,2,45,0,0
417,Arthur Masuaku,West Ham,DEF,3,44,0,0
417,Arthur Masuaku,West Ham,DEF,4,44,0,0
417,Arthur Masuaku,West Ham,DEF,5,44,0,0
417,Arthur Masuaku,West Ham,DEF,6,44,0,0
417,Arthur Masuaku,West Ham,DEF,7,44,0,0
417,Arthur Masuaku,West Ham,DEF,8,44,0,0
417,Arthur Masuaku,West Ham,DEF,9,44,0,0
417,Arthur Masuaku,West Ham,DEF,10,44,0,0
417,Arthur Masuaku,West Ham,DEF,11,44,1,1
417,Arthur Masuaku,West Ham,DEF,12,44,0,1
417,Arthur Masuaku,West Ham,DEF,13,44,2,3
417,Arthur Masuaku,West Ham,DEF,14,44,1,4
417,Arthur Masuaku,West Ham,DEF,15,44,7,11
417,Arthur Masuaku,West Ham,DEF,16,44,9,20
417,Arthur Masuaku,West Ham,DEF,17,44,1,21
417,Arthur Masuaku,West Ham,DEF,19,44,1,22
417,Arthur Masuaku,West Ham,DEF,20,44,1,23
417,Arthur Masuaku,West Ham,DEF,21,44,-1,22
417,Arthur Masuaku,West Ham,DEF,21,44,4,26
417,Arthur Masuaku,West Ham,DEF,22,44,1,27
417,Arthur Masuaku,West Ham,DEF,23,44,0,27
417,Arthur Masuaku,West Ham,DEF,24,44,0,27
417,Arthur Masuaku,West Ham,DEF,25,44,0,27
417,Arthur Masuaku,West Ham,DEF,26,44,0,27
417,Arthur Masuaku,West Ham,DEF,27,44,0,27
417,Arthur Masuaku,West Ham,DEF,28,44,0,27
417,Arthur Masuaku,West Ham,DEF,29,44,0,27
417,Arthur Masuaku,West Ham,DEF,30,44,0,27
417,Arthur Masuaku,West Ham,DEF,31,44,0,27
417,Arthur Masuaku,West Ham,DEF,32,44,0,27
417,Arthur Masuaku,West Ham,DEF,33,44,0,27
417,Arthur Masuaku,West Ham,DEF,34,44,2,29
417,Arthur Masuaku,West Ham,DEF,35,44,0,29
417,Arthur Masuaku,West Ham,DEF,36,44,0,29
417,Arthur Masuaku,West Ham,DEF,37,44,0,29
417,Arthur Masuaku,West Ham,DEF,38,44,0,29
17,Nicolas Pépé,Arsenal,MID,1,75,2,2
17,Nicolas Pépé,Arsenal,MID,2,74,2,4
17,Nicolas Pépé,Arsenal,MID,3,73,0,4
17,Nicolas Pépé,Arsenal,MID,4,72,6,10
17,Nicolas Pépé,Arsenal,MID,5,72,3,13
17,Nicolas Pépé,Arsenal,MID,6,72,0,13
17,Nicolas Pépé,Arsenal,MID,7,71,1,14
17,Nicolas Pépé,Arsenal,MID,8,71,5,19
17,Nicolas Pépé,Arsenal,MID,9,71,0,19
17,Nicolas Pépé,Arsenal,MID,10,70,1,20
17,Nicolas Pépé,Arsenal,MID,11,70,0,20
17,Nicolas Pépé,Arsenal,MID,12,69,0,20
17,Nicolas Pépé,Arsenal,MID,13,69,0,20
17,Nicolas Pépé,Arsenal,MID,14,69,0,20
17,Nicolas Pépé,Arsenal,MID,15,69,0,20
17,Nicolas Pépé,Arsenal,MID,16,69,1,21
17,Nicolas Pépé,Arsenal,MID,17,69,0,21
17,Nicolas Pépé,Arsenal,MID,18,69,0,21
17,Nicolas Pépé,Arsenal,MID,19,69,4,25
17,Nicolas Pépé,Arsenal,MID,21,69,0,25
17,Nicolas Pépé,Arsenal,MID,23,69,0,25
17,Nicolas Pépé,Arsenal,MID,24,69,0,25
17,Nicolas Pépé,Arsenal,MID,26,69,1,26
17,Nicolas Pépé,Arsenal,MID,26,69,7,33
17,Nicolas Pépé,Arsenal,MID,28,69,1,34
17,Nicolas Pépé,Arsenal,MID,29,69,1,35
17,Nicolas Pépé,Arsenal,MID,29,69,1,36
17,Nicolas Pépé,Arsenal,MID,30,69,1,37
17,Nicolas Pépé,Arsenal,MID,31,69,0,37
17,Nicolas Pépé,Arsenal,MID,32,69,1,38
17,Nicolas Pépé,Arsenal,MID,33,69,1,39
17,Nicolas Pépé,Arsenal,MID,33,69,0,39
17,Nicolas Pépé,Arsenal,MID,34,69,0,39
17,Nicolas Pépé,Arsenal,MID,35,69,0,39
17,Nicolas Pépé,Arsenal,MID,36,69,1,40
17,Nicolas Pépé,Arsenal,MID,36,69,0,40
17,Nicolas Pépé,Arsenal,MID,37,69,1,41
17,Nicolas Pépé,Arsenal,MID,38,69,4,45
243,Ibrahima Konaté,Liverpool,DEF,1,55,0,0
243,Ibrahima Konaté,Liverpool,DEF,2,54,0,0
243,Ibrahima Konaté,Liverpool,DEF,3,53,0,0
243,Ibrahima Konaté,Liverpool,DEF,4,52,0,0
243,Ibrahima Konaté,Liverpool,DEF,5,52,6,6
243,Ibrahima Konaté,Liverpool,DEF,6,52,0,6
243,Ibrahima Konaté,Liverpool,DEF,7,52,0,6
243,Ibrahima Konaté,Liverpool,DEF,8,52,0,6
243,Ibrahima Konaté,Liverpool,DEF,9,51,6,12
243,Ibrahima Konaté,Liverpool,DEF,10,51,1,13
243,Ibrahima Konaté,Liverpool,DEF,11,51,0,13
243,Ibrahima Konaté,Liverpool,DEF,12,51,0,13
243,Ibrahima Konaté,Liverpool,DEF,13,51,6,19
243,Ibrahima Konaté,Liverpool,DEF,14,51,0,19
243,Ibrahima Konaté,Liverpool,DEF,15,51,0,19
243,Ibrahima Konaté,Liverpool,DEF,16,51,0,19
243,Ibrahima Konaté,Liverpool,DEF,17,51,2,21
243,Ibrahima Konaté,Liverpool,DEF,18,51,0,21
243,Ibrahima Konaté,Liverpool,DEF,20,51,0,21
243,Ibrahima Konaté,Liverpool,DEF,21,51,0,21
243,Ibrahima Konaté,Liverpool,DEF,22,51,0,21
243,Ibrahima Konaté,Liverpool,DEF,23,51,0,21
243,Ibrahima Konaté,Liverpool,DEF,24,51,0,21
243,Ibrahima Konaté,Liverpool,DEF,25,51,0,21
243,Ibrahima Konaté,Liverpool,DEF,26,51,0,21
243,Ibrahima Konaté,Liverpool,DEF,26,51,0,21
243,Ibrahima Konaté,Liverpool,DEF,28,51,6,27
243,Ibrahima Konaté,Liverpool,DEF,29,51,0,27
243,Ibrahima Konaté,Liverpool,DEF,29,51,0,27
243,Ibrahima Konaté,Liverpool,DEF,31,51,0,27
243,Ibrahima Konaté,Liverpool,DEF,32,51,0,27
243,Ibrahima Konaté,Liverpool,DEF,33,51,0,27
243,Ibrahima Konaté,Liverpool,DEF,34,51,0,27
243,Ibrahima Konaté,Liverpool,DEF,35,51,0,27
243,Ibrahima Konaté,Liverpool,DEF,36,51,2,29
243,Ibrahima Konaté,Liverpool,DEF,36,51,0,29
243,Ibrahima Konaté,Liverpool,DEF,37,51,2,31
243,Ibrahima Konaté,Liverpool,DEF,38,51,2,33
389,Daniel Bachmann,Watford,GKP,1,45,1,1
389,Daniel Bachmann,Watford,GKP,2,45,1,2
389,Daniel Bachmann,Watford,GKP,3,45,4,6
389,Daniel Bachmann,Watford,GKP,4,45,2,8
389,Daniel Bachmann,Watford,GKP,5,45,0,8
389,Daniel Bachmann,Watford,GKP,6,45,0,8
389,Daniel Bachmann,Watford,GKP,7,45,0,8
389,Daniel Bachmann,Watford,GKP,8,44,0,8
389,Daniel Bachmann,Watford,GKP,9,44,0,8
389,Daniel Bachmann,Watford,GKP,10,43,0,8
389,Daniel Bachmann,Watford,GKP,11,43,0,8
389,Daniel Bachmann,Watford,GKP,12,42,0,8
389,Daniel Bachmann,Watford,GKP,13,42,1,9
389,Daniel Bachmann,Watford,GKP,14,42,1,10
389,Daniel Bachmann,Watford,GKP,15,42,4,14
389,Daniel Bachmann,Watford,GKP,16,42,2,16
389,Daniel Bachmann,Watford,GKP,20,42,0,16
389,Daniel Bachmann,Watford,GKP,21,42,5,21
389,Daniel Bachmann,Watford,GKP,22,43,0,21
389,Daniel Bachmann,Watford,GKP,23,43,1,22
389,Daniel Bachmann,Watford,GKP,23,43,0,22
389,Daniel Bachmann,Watford,GKP,24,43,0,22
389,Daniel Bachmann,Watford,GKP,25,42,0,22
389,Daniel Bachmann,Watford,GKP,26,42,0,22
389,Daniel Bachmann,Watford,GKP,26,42,0,22
389,Daniel Bachmann,Watford,GKP,27,42,0,22
389,Daniel Bachmann,Watford,GKP,28,42,0,22
389,Daniel Bachmann,Watford,GKP,28,42,0,22
389,Daniel Bachmann,Watford,GKP,29,41,0,22
389,Daniel Bachmann,Watford,GKP,31,41,0,22
389,Daniel Bachmann,Watford,GKP,32,41,0,22
389,Daniel Bachmann,Watford,GKP,33,41,0,22
389,Daniel Bachmann,Watford,GKP,34,41,0,22
389,Daniel Bachmann,Watford,GKP,35,40,0,22
389,Daniel Bachmann,Watford,GKP,36,40,0,22
389,Daniel Bachmann,Watford,GKP,36,40,0,22
389,Daniel Bachmann,Watford,GKP,37,40,0,22
389,Daniel Bachmann,Watford,GKP,38,40,3,25
306,Isaac Hayden,Newcastle,MID,1,45,2,2
306,Isaac Hayden,Newcastle,MID,2,45,0,2
306,Isaac Hayden,Newcastle,MID,3,45,0,2
306,Isaac Hayden,Newcastle,MID,4,45,2,4
306,Isaac Hayden,Newcastle,MID,5,45,2,6
306,Isaac Hayden,Newcastle,MID,6,45,2,8
306,Isaac Hayden,Newcastle,MID,7,45,2,10
306,Isaac Hayden,Newcastle,MID,8,45,1,11
306,Isaac Hayden,Newcastle,MID,9,45,2,13
306,Isaac Hayden,Newcastle,MID,10,45,1,14
306,Isaac Hayden,Newcastle,MID,11,45,10,24
306,Isaac Hayden,Newcastle,MID,12,45,0,24
306,Isaac Hayden,Newcastle,MID,13,45,1,25
306,Isaac Hayden,Newcastle,MID,14,45,1,26
306,Isaac Hayden,Newcastle,MID,15,45,0,26
306,Isaac Hayden,Newcastle,MID,16,45,0,26
306,Isaac Hayden,Newcastle,MID,17,45,1,27
306,Isaac Hayden,Newcastle,MID,18,45,1,28
306,Isaac Hayden,Newcastle,MID,19,45,0,28
306,Isaac Hayden,Newcastle,MID,22,45,0,28
306,Isaac Hayden,Newcastle,MID,23,45,0,28
306,Isaac Hayden,Newcastle,MID,24,45,0,28
306,Isaac Hayden,Newcastle,MID,25,45,0,28
306,Isaac Hayden,Newcastle,MID,26,45,0,28
306,Isaac Hayden,Newcastle,MID,27,45,0,28
306,Isaac Hayden,Newcastle,MID,28,45,0,28
306,Isaac Hayden,Newcastle,MID,28,45,0,28
306,Isaac Hayden,Newcastle,MID,29,45,0,28
306,Isaac Hayden,Newcastle,MID,29,45,0,28
306,Isaac Hayden,Newcastle,MID,31,45,0,28
306,Isaac Hayden,Newcastle,MID,32,45,0,28
306,Isaac Hayden,Newcastle,MID,33,45,0,28
306,Isaac Hayden,Newcastle,MID,33,45,0,28
306,Isaac Hayden,Newcastle,MID,34,45,0,28
306,Isaac Hayden,Newcastle,MID,35,45,0,28
306,Isaac Hayden,Newcastle,MID,36,45,0,28
306,Isaac Hayden,Newcastle,MID,37,45,0,28
306,Isaac Hayden,Newcastle,MID,38,45,0,28
346,Nathan Tella,Southampton,MID,1,50,1,1
346,Nathan Tella,Southampton,MID,2,50,0,1
346,Nathan Tella,Southampton,MID,3,49,0,1
346,Nathan Tella,Southampton,MID,4,49,0,1
346,Nathan Tella,Southampton,MID,5,48,0,1
346,Nathan Tella,Southampton,MID,6,48,0,1
346,Nathan Tella,Southampton,MID,7,48,2,3
346,Nathan Tella,Southampton,MID,8,48,1,4
346,Nathan Tella,Southampton,MID,9,48,0,4
346,Nathan Tella,Southampton,MID,10,47,0,4
346,Nathan Tella,Southampton,MID,11,47,0,4
346,Nathan Tella,Southampton,MID,12,47,0,4
346,Nathan Tella,Southampton,MID,13,47,1,5
346,Nathan Tella,Southampton,MID,14,47,2,7
346,Nathan Tella,Southampton,MID,15,47,2,9
346,Nathan Tella,Southampton,MID,16,47,2,11
346,Nathan Tella,Southampton,MID,17,47,2,13
346,Nathan Tella,Southampton,MID,19,47,0,13
346,Nathan Tella,Southampton,MID,20,47,0,13
346,Nathan Tella,Southampton,MID,21,47,2,15
346,Nathan Tella,Southampton,MID,22,47,2,17
346,Nathan Tella,Southampton,MID,23,47,0,17
346,Nathan Tella,Southampton,MID,24,47,0,17
346,Nathan Tella,Southampton,MID,25,47,0,17
346,Nathan Tella,Southampton,MID,26,47,0,17
346,Nathan Tella,Southampton,MID,27,47,0,17
346,Nathan Tella,Southampton,MID,28,47,0,17
346,Nathan Tella,Southampton,MID,28,47,0,17
346,Nathan Tella,Southampton,MID,29,47,0,17
346,Nathan Tella,Southampton,MID,31,47,1,18
346,Nathan Tella,Southampton,MID,32,47,0,18
346,Nathan Tella,Southampton,MID,33,47,0,18
346,Nathan Tella,Southampton,MID,33,47,0,18
346,Nathan Tella,Southampton,MID,34,47,5,23
346,Nathan Tella,Southampton,MID,35,47,2,25
346,Nathan Tella,Southampton,MID,36,47,0,25
346,Nathan Tella,Southampton,MID,37,47,4,29
346,Nathan Tella,Southampton,MID,38,47,0,29
105,Ashley Barnes,Burnley,FWD,1,55,1,1
105,Ashley Barnes,Burnley,FWD,2,55,2,3
105,Ashley Barnes,Burnley,FWD,3,55,1,4
105,Ashley Barnes,Burnley,FWD,4,55,2,6
105,Ashley Barnes,Burnley,FWD,5,55,0,6
105,Ashley Barnes,Burnley,FWD,6,54,1,7
105,Ashley Barnes,Burnley,FWD,7,54,1,8
105,Ashley Barnes,Burnley,FWD,8,54,1,9
105,Ashley Barnes,Burnley,FWD,9,53,0,9
105,Ashley Barnes,Burnley,FWD,10,53,0,9
105,Ashley Barnes,Burnley,FWD,11,53,0,9
105,Ashley Barnes,Burnley,FWD,12,53,0,9
105,Ashley Barnes,Burnley,FWD,14,53,0,9
105,Ashley Barnes,Burnley,FWD,15,52,0,9
105,Ashley Barnes,Burnley,FWD,16,52,0,9
105,Ashley Barnes,Burnley,FWD,20,52,0,9
105,Ashley Barnes,Burnley,FWD,21,52,0,9
105,Ashley Barnes,Burnley,FWD,23,52,0,9
105,Ashley Barnes,Burnley,FWD,23,52,0,9
105,Ashley Barnes,Burnley,FWD,24,52,1,10
105,Ashley Barnes,Burnley,FWD,25,52,1,11
105,Ashley Barnes,Burnley,FWD,26,52,1,12
105,Ashley Barnes,Burnley,FWD,26,52,1,13
105,Ashley Barnes,Burnley,FWD,27,52,1,14
105,Ashley Barnes,Burnley,FWD,27,52,1,15
105,Ashley Barnes,Burnley,FWD,28,52,0,15
105,Ashley Barnes,Burnley,FWD,29,52,0,15
105,Ashley Barnes,Burnley,FWD,31,52,1,16
105,Ashley Barnes,Burnley,FWD,31,52,0,16
105,Ashley Barnes,Burnley,FWD,32,52,1,17
105,Ashley Barnes,Burnley,FWD,33,52,0,17
105,Ashley Barnes,Burnley,FWD,33,52,0,17
105,Ashley Barnes,Burnley,FWD,34,52,0,17
105,Ashley Barnes,Burnley,FWD,35,52,1,18
105,Ashley Barnes,Burnley,FWD,36,52,2,20
105,Ashley Barnes,Burnley,FWD,37,52,2,22
105,Ashley Barnes,Burnley,FWD,37,52,8,30
105,Ashley Barnes,Burnley,FWD,38,52,2,32
211,Ayoze Pérez,Leicester,MID,1,60,3,3
211,Ayoze Pérez,Leicester,MID,2,60,-2,1
211,Ayoze Pérez,Leicester,MID,3,59,0,1
211,Ayoze Pérez,Leicester,MID,4,59,0,1
211,Ayoze Pérez,Leicester,MID,5,58,0,1
211,Ayoze Pérez,Leicester,MID,6,58,0,1
211,Ayoze Pérez,Leicester,MID,7,58,0,1
211,Ayoze Pérez,Leicester,MID,8,58,7,8
211,Ayoze Pérez,Leicester,MID,9,58,1,9
211,Ayoze Pérez,Leicester,MID,10,58,0,9
211,Ayoze Pérez,Leicester,MID,11,58,0,9
211,Ayoze Pérez,Leicester,MID,12,57,0,9
211,Ayoze Pérez,Leicester,MID,13,57,0,9
211,Ayoze Pérez,Leicester,MID,14,57,1,10
211,Ayoze Pérez,Leicester,MID,15,57,1,11
211,Ayoze Pérez,Leicester,MID,16,57,0,11
211,Ayoze Pérez,Leicester,MID,19,57,1,12
211,Ayoze Pérez,Leicester,MID,20,57,0,12
211,Ayoze Pérez,Leicester,MID,22,57,0,12
211,Ayoze Pérez,Leicester,MID,23,57,1,13
211,Ayoze Pérez,Leicester,MID,24,57,0,13
211,Ayoze Pérez,Leicester,MID,25,57,0,13
211,Ayoze Pérez,Leicester,MID,26,57,0,13
211,Ayoze Pérez,Leicester,MID,27,57,0,13
211,Ayoze Pérez,Leicester,MID,28,57,0,13
211,Ayoze Pérez,Leicester,MID,29,57,0,13
211,Ayoze Pérez,Leicester,MID,30,57,0,13
211,Ayoze Pérez,Leicester,MID,31,57,0,13
211,Ayoze Pérez,Leicester,MID,32,57,0,13
211,Ayoze Pérez,Leicester,MID,33,57,4,17
211,Ayoze Pérez,Leicester,MID,33,57,0,17
211,Ayoze Pérez,Leicester,MID,34,57,1,18
211,Ayoze Pérez,Leicester,MID,35,57,2,20
211,Ayoze Pérez,Leicester,MID,36,57,1,21
211,Ayoze Pérez,Leicester,MID,36,57,0,21
211,Ayoze Pérez,Leicester,MID,37,57,0,21
211,Ayoze Pérez,Leicester,MID,37,57,1,22
211,Ayoze Pérez,Leicester,MID,38,57,13,35
